time,open,high,low,close,volume
2024-01-29,45.15,46.49,45.15,45.63,702548
2024-01-30,45.71,45.71,45.07,45.07,733465
2024-01-31,45.15,45.63,44.37,44.37,1098018
2024-02-01,44.44,45.47,44.44,45.31,592985
2024-02-02,45.39,45.63,44.92,44.92,544853
2024-02-05,45.07,45.23,44.84,44.92,883732
2024-02-06,44.92,45.23,44.76,45.15,671760
2024-02-07,45.15,45.63,45.0,45.55,569318
2024-02-15,45.63,46.34,45.63,46.02,865475
2024-02-16,46.1,46.26,45.55,45.71,1079912
2024-02-19,45.71,45.78,45.07,45.63,1269141
2024-02-20,45.94,46.97,45.71,46.18,1644045
2024-02-21,46.49,46.49,45.63,45.78,1133039
2024-02-22,45.78,46.1,45.63,45.71,789630
2024-02-23,45.71,45.86,44.84,44.92,1500691
2024-02-26,45.07,45.23,44.44,44.6,810486
2024-02-27,44.6,44.6,43.97,44.37,1760729
2024-02-28,44.52,45.47,44.52,45.47,1091315
2024-02-29,45.71,46.65,45.63,46.1,2672516
2024-03-01,46.34,46.41,45.78,46.18,848894
2024-03-04,46.26,46.49,45.86,45.94,1253807
2024-03-05,46.02,46.41,45.63,46.41,1004691
2024-03-06,46.65,48.7,46.57,48.31,4282708
2024-03-07,48.31,49.09,47.52,47.75,2510848
2024-03-08,47.99,48.15,46.89,47.28,1826294
2024-03-11,47.28,47.68,46.49,46.73,2347402
2024-03-12,46.73,47.28,46.49,46.57,1291139
2024-03-13,46.73,46.97,46.18,46.97,1487461
2024-03-14,47.2,47.28,46.26,46.26,1459529
2024-03-15,46.26,46.34,45.23,45.71,2038776
2024-03-18,45.78,46.18,44.21,44.68,1834550
2024-03-19,45.15,45.23,44.6,44.84,654999
2024-03-20,44.92,45.0,44.44,44.84,740367
2024-03-21,45.23,45.39,45.0,45.07,738922
2024-03-22,45.31,45.39,45.0,45.15,699223
2024-03-25,45.15,45.47,44.76,44.92,1086958
2024-03-26,44.92,45.07,44.6,44.84,911011
2024-03-27,44.92,45.55,44.84,45.31,599038
2024-03-28,45.31,45.31,44.84,45.07,1075768
2024-03-29,45.23,45.23,44.68,44.68,619285
2024-04-01,44.68,45.0,44.6,44.76,601752
2024-04-02,44.84,44.84,44.37,44.44,1027947
2024-04-03,44.44,44.68,44.13,44.13,1442526
2024-04-04,44.29,44.6,44.29,44.52,992434
2024-04-05,44.52,44.52,44.21,44.21,948368
2024-04-08,44.29,44.29,43.58,43.58,1059929
2024-04-09,43.66,43.74,43.26,43.34,1019501
2024-04-10,43.58,43.74,43.42,43.58,523727
2024-04-11,43.42,43.81,43.34,43.66,494541
2024-04-12,43.74,44.37,43.66,44.13,957696
2024-04-15,44.13,44.13,42.95,43.34,928473
2024-04-16,43.34,43.34,41.77,43.18,1106910
2024-04-17,43.18,43.26,42.55,42.55,365654
2024-04-19,42.32,42.47,40.98,41.37,1186092
2024-04-22,42.08,42.32,41.77,41.92,357262
2024-04-23,42.16,42.24,41.21,41.77,374165
2024-04-24,42.0,42.4,41.84,42.24,467705
2024-04-25,42.24,43.74,42.24,42.87,1108298
2024-04-26,42.87,43.58,42.63,42.87,705831
2024-05-02,43.03,44.68,42.95,44.6,1581939
2024-05-03,44.92,45.0,44.6,44.68,785771
2024-05-06,44.68,45.31,44.52,44.92,885971
2024-05-07,44.92,45.63,44.52,45.47,914627
2024-05-08,45.39,47.28,44.92,46.41,2245283
2024-05-09,46.41,46.49,45.31,45.39,1041286
2024-05-10,45.47,45.78,45.15,45.39,785226
2024-05-13,45.39,45.63,44.68,44.84,726625
2024-05-14,44.92,45.31,44.84,45.0,479856
2024-05-15,45.07,45.71,45.07,45.39,897218
2024-05-16,45.47,45.78,45.31,45.31,770210
2024-05-17,45.55,46.41,45.31,45.78,1435808
2024-05-20,45.78,46.34,45.55,45.55,669938
2024-05-21,45.55,46.34,45.31,45.71,1172188
2024-05-22,45.94,46.18,45.31,45.31,928020
2024-05-23,45.55,47.04,45.31,46.89,1913528
2024-05-24,46.89,46.89,45.55,45.71,1323587
2024-05-27,45.71,46.18,45.71,46.1,654768
2024-05-28,46.26,48.07,46.02,48.07,2527809
2024-05-29,48.07,48.31,47.52,47.68,1469001
2024-05-30,46.97,47.28,45.94,46.73,1668613
2024-05-31,46.73,46.73,45.94,45.94,1492986
2024-06-03,46.49,47.36,46.26,46.81,1129204
2024-06-04,47.04,48.62,46.89,48.38,2339781
2024-06-05,48.86,51.69,48.7,51.69,2901042
2024-06-06,52.4,53.98,51.38,51.62,2273096
2024-06-07,51.69,54.69,51.69,53.51,2580958
2024-06-10,54.06,54.06,52.72,53.35,2029091
2024-06-11,53.35,53.74,52.56,53.27,1732213
2024-06-12,53.27,53.27,52.32,52.8,1707976
2024-06-13,53.03,53.03,51.62,51.69,1818241
2024-06-14,51.06,51.3,49.33,49.96,3856141
2024-06-17,49.96,50.75,49.33,50.12,1937986
2024-06-18,50.28,50.43,49.8,50.12,739771
2024-06-19,50.12,50.35,48.7,48.86,1466010
2024-06-20,49.09,49.49,47.75,48.94,949225
2024-06-21,49.33,49.49,48.46,48.46,961163
2024-06-24,48.94,49.57,47.83,48.46,950847
2024-06-25,48.46,48.7,46.73,47.75,1151267
2024-06-26,47.75,47.91,47.12,47.28,848970
2024-06-27,47.6,48.62,47.2,47.75,1076865
2024-06-28,48.07,48.31,47.28,47.28,948163
2024-07-01,47.75,47.99,47.44,47.99,279436
2024-07-02,48.07,48.23,47.83,48.23,425339
2024-07-03,48.31,48.46,48.07,48.46,450660
2024-07-04,48.94,48.94,48.07,48.07,680572
2024-07-05,48.48,48.56,47.26,47.26,1114172
2024-07-08,47.26,47.26,45.38,45.95,1319623
2024-07-09,46.03,47.66,45.38,46.68,1503849
2024-07-10,46.77,46.93,45.95,45.95,585180
2024-07-11,46.36,46.36,45.79,45.87,561841
2024-07-12,46.03,46.03,45.38,45.63,481863
2024-07-15,45.95,45.95,45.38,45.46,403189
2024-07-16,45.46,45.71,45.3,45.46,889460
2024-07-17,45.46,45.71,43.75,44.0,1129315
2024-07-18,44.16,45.22,43.59,44.24,1204348
2024-07-19,44.24,45.06,44.24,44.97,729070
2024-07-22,44.97,46.03,44.57,45.38,991338
2024-07-23,45.38,45.38,44.57,44.57,440069
2024-07-24,44.73,44.73,43.91,44.49,383745
2024-07-25,44.73,44.73,43.75,44.0,416835
2024-07-26,44.57,45.38,44.4,44.81,1302739
2024-07-29,45.22,45.3,44.73,44.73,427869
2024-07-30,44.57,45.22,44.57,44.65,714980
2024-07-31,44.65,45.3,44.57,45.14,926790
2024-08-01,45.46,46.85,44.81,44.81,1287112
2024-08-02,44.81,45.14,44.4,44.89,597713
2024-08-05,44.57,44.73,42.37,42.37,1610509
2024-08-06,43.02,44.0,42.45,43.43,739511
2024-08-07,43.91,43.91,42.94,43.1,704520
2024-08-08,43.18,43.83,43.02,43.02,892690
2024-08-09,43.51,44.16,43.43,43.67,471196
2024-08-12,43.83,44.32,43.51,44.0,543216
2024-08-13,44.4,44.65,43.83,44.24,733098
2024-08-14,44.32,46.2,44.24,45.38,1650379
2024-08-15,45.46,46.03,45.38,45.38,900634
2024-08-16,45.3,46.03,45.22,45.87,947192
2024-08-19,45.87,47.09,45.71,47.09,1179493
2024-08-20,47.09,47.66,46.68,47.26,971449
2024-08-21,47.26,47.26,46.6,46.77,778118
2024-08-22,46.93,47.09,46.11,46.44,787152
2024-08-23,46.11,46.85,46.11,46.36,651830
2024-08-26,46.36,47.01,46.2,46.2,579282
2024-08-27,46.2,46.77,46.2,46.44,693562
2024-08-28,46.52,47.34,46.44,46.77,998976
2024-08-29,46.77,47.42,46.77,46.77,825079
2024-08-30,47.01,47.66,46.77,46.85,1405777
2024-09-04,46.6,47.01,46.44,46.6,698805
2024-09-05,46.68,47.42,46.2,46.44,824912
